#,Job_ID,WeatherFile,ModelFile,@@NAME@@,@@UNITHTCOP@@,@@UNITHTCURVE_CAPFT@@,@@UNITHTCURVE_CAPFFF@@,@@UNITHTCURVE_EIRFT@@,@@UNITHTCURVE_EIRFFF@@,@@UNITHTCURVE_PLFFPLR@@,@@UNITHTCURVE_DEFROST@@,@@UNITCLCOP@@,@@UNITCLCURVE_CAPFT@@,@@UNITCLCURVE_CAPFFF@@,@@UNITCLCURVE_EIRFT@@,@@UNITCLCURVE_EIRFFF@@,@@UNITCLCURVE_PLFFPLR@@,@@OFFCOEF@@,@@ONCOEF@@,@@DHWCOP@@,@@UNITLPD@@,@@FLOWUNIT@@,@@SPUNIT@@,@@SPHVACUNIT@@,@@WALLU@@,@@CEILINGU@@,@@SLABU@@,@@WINU@@,@@SHGC@@,@@LTGSTR@@,@@LTGINTPKG@@,@@LTGEXTPKG@@,@@UNITHTST@@,@@UNITCLST@@,@@CORHTCOP@@,@@CORHTCURVE_CAPFT@@,@@CORHTCURVE_CAPFFF@@,@@CORHTCURVE_EIRFT@@,@@CORHTCURVE_EIRFFF@@,@@CORHTCURVE_PLFFPLR@@,@@CORHTCURVE_DEFROST@@,@@CORCLCOP@@,@@CORCLCURVE_CAPFT@@,@@CORCLCURVE_CAPFFF@@,@@CORCLCURVE_EIRFT@@,@@CORCLCURVE_EIRFFF@@,@@CORCLCURVE_PLFFPLR@@,@@LPDCOR@@,@@FLOWCORR@@,@@SPCORR@@,@@SPHVACCOR@@,@@CORHTST@@,@@CORCLST@@,@@BSMTHTCOP@@,@@BSMTHTCURVE_CAPFT@@,@@BSMTHTCURVE_CAPFFF@@,@@BSMTHTCURVE_EIRFT@@,@@BSMTHTCURVE_EIRFFF@@,@@BSMTHTCURVE_PLFFPLR@@,@@BSMTHTCURVE_DEFROST@@,@@BSMTCLCOP@@,@@BSMTCLCURVE_CAPFT@@,@@BSMTCLCURVE_CAPFFF@@,@@BSMTCLCURVE_EIRFT@@,@@BSMTCLCURVE_EIRFFF@@,@@BSMTCLCURVE_PLFFPLR@@,@@FLOWBSMT@@,@@SPBSMT@@,@@SPHVACBSMT@@,@@BSMTWU@@,@@FLOORU@@,@@BSMTHTST@@,@@BSMTCLST@@,@@WDB@@,@@SDB@@,@@SWB@@,@@LAT@@,@@LONG@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: Electricity:Facility [J](RunPeriod),c1: InteriorLights:Electricity [J](RunPeriod),c2: ExteriorLights:Electricity [J](RunPeriod),c3: Appl:InteriorEquipment:Electricity [J](RunPeriod),c4: Misc:InteriorEquipment:Electricity [J](RunPeriod),c5: Water Heater:WaterSystems:Electricity [J](RunPeriod),c6: Ventilation (simple):Fans:Electricity [J](RunPeriod),c7: General:Fans:Electricity [J](RunPeriod),c8: Electricity:HVAC [J](RunPeriod),c9: Cooling:Electricity [J](RunPeriod),c10: Heating:Electricity [J](RunPeriod),c11: Pumps:Electricity [J](RunPeriod)
532,533,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowSHGC_0.8,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.8,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,9495,2,0,7,30.64,1.0911870640792747E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8863426716817786E11,5.253303293772758E9,5.17161578217688E10,5.261525187485509E11,2.7542919212332355E11,1.9900716880345837E11,0.0
533,534,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowSHGC_0.85,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.85,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,10630,2,0,7,29.24,1.1032384504438743E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8863016921082574E11,5.253303293772758E9,5.348049622008369E10,5.382080030704976E11,2.8782021189526685E11,1.969072949551471E11,0.0
534,535,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowSHGC_0.9,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.9,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,11739,2,0,7,30.77,1.1151885391033801E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8862652685832233E11,5.253303293772758E9,5.521325332264499E10,5.501617340825116E11,2.999768774756161E11,1.9497160328425467E11,0.0
535,536,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowSHGC_0.95,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.95,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,12474,2,0,7,33.91,1.1243222284731553E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8862410319810675E11,5.253303293772758E9,5.6533912795110535E10,5.592978471124972E11,3.0920618432158185E11,1.9355774999580667E11,0.0
536,537,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowSHGC_0.99,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.99,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,12569,2,0,7,35.73,1.126176617724475E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.886239340145867E11,5.253303293772758E9,5.680197122843045E10,5.611524055473386E11,3.110893168246998E11,1.9326111749420062E11,0.0
537,538,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.01,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.005,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,313,2,0,7,18.89,1.0091386340850061E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866184979708603E11,5.253303293772758E9,3.9251118849715385E10,4.4407650612536145E11,1.853734603496966E11,2.194519269259518E11,0.0
538,539,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.015,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.008,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,313,2,0,7,15.09,1.0090212844228749E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866211200603256E11,5.253303293772758E9,3.9232325654518074E10,4.4395889425429156E11,1.8523739850067084E11,2.194891700991089E11,0.0
53,54,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.07,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.184,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,219,2,0,4,38.96,1.140183849959242E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8885067503986798E11,5.253303293772758E9,4.379784932347717E10,5.749328967568239E11,1.3854737800292438E11,3.92587669430422E11,0.0
539,540,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.02,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.01,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,311,2,0,7,17.78,1.0089569534227919E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866227036164578E11,5.253303293772758E9,3.922165984462119E10,4.4389440489858685E11,1.851589828825776E11,2.1951376217139334E11,0.0
540,541,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.025,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.013,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,310,2,0,7,13.30,1.0088745278190134E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.886625287477003E11,5.253303293772758E9,3.920718460550118E10,4.438117209087657E11,1.8504782241452118E11,2.195567138887412E11,0.0
541,542,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.03,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.016,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,309,2,0,7,14.67,1.0088052026475858E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866279071977557E11,5.253303293772758E9,3.9194459447102585E10,4.4374213376526556E11,1.8494758454971292E11,2.1960008976844357E11,0.0
542,543,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.035,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.019,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,307,2,0,7,18.82,1.0087468784234329E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866304183530597E11,5.253303293772758E9,3.918309404095922E10,4.4368355842556696E11,1.8485519072282745E11,2.1964527366178217E11,0.0
543,544,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.04,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.022,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,306,2,0,7,15.64,1.0086943590987128E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866328733340833E11,5.253303293772758E9,3.9172546156719734E10,4.436307936027608E11,1.847682017965877E11,2.1969004564945282E11,0.0
544,545,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.045,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.025,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,304,2,0,7,18.73,1.0086480458821082E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.886635395774714E11,5.253303293772758E9,3.916285158366321E10,4.4358422814209924E11,1.8468667174854443E11,2.1973470480989337E11,0.0
545,546,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.05,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.028,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,304,2,0,7,19.01,1.0086082138041525E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866373977444498E11,5.253303293772758E9,3.915399964381476E10,4.435441958671496E11,1.84610206491082E11,2.19779989732256E11,0.0
546,547,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.055,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.031,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,304,2,0,7,17.22,1.0085726395222793E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8866390971281973E11,5.253303293772758E9,3.914574111339107E10,4.4350845164690643E11,1.8453758183225058E11,2.1982512870126245E11,0.0
547,548,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,bsmtWallU_0.06,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.034,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,304,2,0,7,15.17,1.0085382131761962E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.886641025063183E11,5.253303293772758E9,3.9137767370638176E10,4.434738325073185E11,1.8446757477854257E11,2.198684903581381E11,0.0
